324	245
28350	246
25433	247
11043	248
4619	249
2589	250
19327	251
13436	252
28450	253
24404	254
11860	255
5393	256
258	257
8770	258
19627	259
10023	260
8787	261
4133	262
11150	263
12929	264
22482	265
296	266
21155	267
9811	268
7554	269
12588	270
10101	271
9914	272
29282	273
28219	274
25131	275
12282	276
18019	277
13829	278
12706	279
18461	280
11737	281
9802	282
15647	283
12592	284
6776	285
360	286
10054	287
20240	288
11264	289
4273	290
19084	291
3580	292
9753	293
14962	294
8182	295
5347	296
25791	297
10582	298
5328	299
20378	300
10326	301
11437	302
1172	303
17609	304
26863	305
4882	306
18502	307
13081	308
19469	309
12458	310
15967	311
22808	312
16601	313
24137	314
27149	315
19605	316
27409	317
25147	318
11843	319
5396	320
6894	321
26137	322
11527	323
3669	324
6203	325
19152	326
19794	327
19257	328
19499	329
8565	330
13978	331
11949	332
24219	333
2013	334
28419	335
24832	336
13807	337
11472	338
16945	339
7919	340
18643	341
28630	342
14621	343
10870	344
25409	345
11445	346
15804	347
17434	348
16694	349
15480	350
22785	351
28943	352
302	353
5261	354
4352	355
8161	356
14848	357
16776	358
10757	359
3182	360
27095	361
15439	362
3994	363
19685	364
21593	365
20074	366
7989	367
550	368
24310	369
12833	370
16943	371
23901	372
19961	373
17390	374
16181	375
24168	376
3294	377
27180	378
4360	379
29433	380
11635	381
14368	382
5299	383
15861	384
15146	385
1978	386
7148	387
4745	388
10093	389
21079	390
20384	391
27993	392
21615	393
20827	394
5516	395
13092	396
7004	397
2376	398
6710	399
11438	400
28757	401
23490	402
9181	403
16857	404
7645	405
20617	406
381	407
21660	408
16954	409
18999	410
9111	411
4446	412
12198	413
27219	414
2766	415
23851	416
29261	417
7023	418
13733	419
28796	420
1959	421
4279	422
28538	423
4642	424
29140	425
28458	426
20032	427
7853	428
3590	429
4031	430
13890	431
24693	432
17085	433
2271	434
6011	435
20190	436
20065	437
6268	438
3248	439
22128	440
5700	441
10687	442
24052	443
10698	444
10485	445
23310	446
1987	447
22974	448
18884	449
24432	450
21530	451
21844	452
9916	453
24313	454
2375	455
15574	456
19049	457
20321	458
7074	459
8551	460
12305	461
23769	462
28902	463
10705	464
13058	465
15222	466
5889	467
7674	468
10385	469
20104	470
22761	471
23591	472
7282	473
6635	474
26464	475
2523	476
20	477
8584	478
12524	479
499	480
23215	481
19921	482
11552	483
27019	484
17761	485
15539	486
12748	487
19355	488
14326	489
4466	490
11906	491
1765	492
10564	493
13016	494
4820	495
22727	496
8788	497
20309	498
23473	499
7036	500
20528	501
18532	502
20917	503
28940	504
27776	505
14568	506
21991	507
15899	508
29321	509
22895	510
23474	511
9516	512
13639	513
8869	514
18733	515
27023	516
9576	517
13292	518
27708	519
12180	520
15287	521
21477	522
19386	523
20622	524
25650	525
8724	526
28445	527
20164	528
325	529
1469	530
12097	531
26086	532
15179	533
7905	534
17830	535
20516	536
19814	537
27403	538
8410	539
1114	540
3536	541
15136	542
21878	543
20956	544
4981	545
14075	546
13630	547
25642	548
13647	549
13341	550
24107	551
16982	552
64	553
22263	554
10343	555
11513	556
21614	557
25808	558
17555	559
28661	560
8639	561
4555	562
3819	563
12379	564
19169	565
29427	566
57	567
13404	568
6189	569
1824	570
29487	571
16113	572
1738	573
17905	574
5415	575
21286	576
9798	577
14537	578
18629	579
25946	580
5564	581
14215	582
22980	583
20690	584
19899	585
3697	586
9236	587
29116	588
4276	589
1613	590
6154	591
23318	592
14862	593
12086	594
2415	595
18641	596
8517	597
136	598
23529	599
9256	600
16841	601
17075	602
9412	603
1205	604
15909	605
69	606
2941	607
28418	608
7149	609
19860	610
403	611
22087	612
17644	613
15662	614
10752	615
2538	616
14137	617
2837	618
17944	619
7564	620
13035	621
27901	622
17069	623
3081	624
20121	625
21721	626
22518	627
24004	628
15483	629
12764	630
15724	631
19136	632
8557	633
8508	634
565	635
21633	636
27364	637
211	638
8782	639
12802	640
6983	641
2091	642
16666	643
3595	644
11867	645
1815	646
3903	647
21770	648
2645	649
16283	650
18558	651
4217	652
19046	653
16619	654
24983	655
20975	656
20949	657
13713	658
7087	659
13063	660
10367	661
28354	662
1	663
5879	664
2447	665
8827	666
849	667
2543	668
27348	669
7820	670
10483	671
4114	672
6509	673
7472	674
9172	675
26006	676
7539	677
5189	678
398	679
13991	680
21672	681
25289	682
2783	683
17	684
14334	685
28593	686
26765	687
7247	688
276	689
4348	690
14989	691
22341	692
8013	693
29375	694
4309	695
747	696
14970	697
19751	698
21671	699
27269	700
22478	701
10603	702
13213	703
12617	704
307	705
4827	706
16510	707
2663	708
1541	709
1808	710
28187	711
16259	712
13801	713
14803	714
962	715
8033	716
726	717
6744	718
18902	719
26787	720
25850	721
23113	722
2548	723
13453	724
6153	725
6933	726
14009	727
19924	728
27991	729
28763	730
15129	731
27	732
26535	733
5212	734
10033	735
11335	736
28255	737
8303	738
25937	739
25170	740
3947	741
15174	742
5473	743
25818	744
21724	745
13826	746
27491	747
8985	748
5559	749
21092	750
18520	751
972	752
18963	753
19244	754
22730	755
13334	756
10140	757
11541	758
16388	759
26797	760
21086	761
11724	762
7871	763
21918	764
8863	765
21270	766
9390	767
16155	768
16811	769
11493	770
1090	771
11465	772
15722	773
13203	774
9746	775
5351	776
25604	777
656	778
18371	779
6514	780
18208	781
12250	782
10764	783
7368	784
16712	785
11326	786
22267	787
18621	788
1415	789
15797	790
29255	791
3722	792
6018	793
1620	794
19342	795
12494	796
28397	797
1220	798
25284	799
27025	800
5804	801
20688	802
28058	803
15995	804
14508	805
22226	806
23125	807
2134	808
12527	809
5685	810
14759	811
11446	812
24439	813
13976	814
2095	815
19606	816
28118	817
11007	818
11590	819
6164	820
8635	821
23249	822
27711	823
24565	824
14016	825
10243	826
29237	827
5226	828
9264	829
29535	830
17226	831
3822	832
18315	833
16457	834
11508	835
8138	836
5755	837
26	838
28280	839
10444	840
3653	841
21983	842
24632	843
23544	844
21093	845
10567	846
28670	847
11255	848
21531	849
31	850
21476	851
9231	852
28082	853
12391	854
13702	855
17105	856
6173	857
2077	858
15372	859
23116	860
7469	861
12431	862
28728	863
24037	864
9174	865
25246	866
14976	867
21908	868
19424	869
4344	870
3699	871
4581	872
815	873
24601	874
18313	875
24071	876
14539	877
15292	878
13272	879
11807	880
11893	881
16985	882
1735	883
13619	884
27800	885
1493	886
28158	887
14046	888
12277	889
14191	890
19939	891
878	892
17461	893
19585	894
22887	895
6332	896
1325	897
22175	898
12870	899
15069	900
24231	901
1600	902
137	903
20840	904
4559	905
14241	906
24969	907
10814	908
26476	909
18856	910
9244	911
25980	912
782	913
1628	914
27565	915
21142	916
18423	917
1982	918
11519	919
25730	920
24282	921
10274	922
23616	923
4939	924
7961	925
20577	926
15975	927
1633	928
22547	929
6775	930
23283	931
20976	932
22092	933
13011	934
8113	935
5632	936
13007	937
2024	938
6395	939
8229	940
5045	941
17995	942
271	943
14094	944
20054	945
12918	946
4298	947
14452	948
1128	949
60	950
21120	951
12721	952
24529	953
12757	954
11330	955
22818	956
7255	957
29443	958
10426	959
17908	960
10138	961
2900	962
4589	963
10773	964
25001	965
19520	966
25325	967
9659	968
2630	969
12359	970
25541	971
9410	972
8998	973
11987	974
3354	975
1512	976
25597	977
18715	978
23812	979
25330	980
18908	981
2324	982
14614	983
24095	984
3642	985
19986	986
7438	987
15395	988
17054	989
1970	990
5001	991
20261	992
27900	993
28623	994
12793	995
28683	996
8328	997
12325	998
23122	999
26157	1000
15668	1001
7270	1002
20902	1003
28737	1004
20489	1005
12955	1006
27769	1007
27515	1008
21653	1009
13594	1010
223	1011
2811	1012
2484	1013
5413	1014
24461	1015
20269	1016
17493	1017
27392	1018
21845	1019
2105	1020
12985	1021
1407	1022
3577	1023
23747	1024
25892	1025
2456	1026
7777	1027
11629	1028
6738	1029
26822	1030
22529	1031
832	1032
1880	1033
23442	1034
27864	1035
25240	1036
18335	1037
21229	1038
4829	1039
26430	1040
6202	1041
20064	1042
15055	1043
22279	1044
10958	1045
29023	1046
21669	1047
7005	1048
21725	1049
12452	1050
25586	1051
9129	1052
25397	1053
5682	1054
262	1055
28434	1056
14240	1057
20197	1058
20137	1059
7047	1060
21623	1061
18667	1062
20909	1063
3911	1064
21789	1065
4070	1066
851	1067
27346	1068
28224	1069
446	1070
24034	1071
7312	1072
28944	1073
5849	1074
14350	1075
18555	1076
7284	1077
8029	1078
839	1079
14425	1080
22465	1081
6391	1082
1908	1083
23475	1084
25694	1085
20273	1086
6945	1087
21961	1088
5234	1089
14671	1090
2679	1091
15627	1092
22083	1093
19390	1094
9646	1095
9749	1096
13752	1097
21695	1098
5982	1099
12329	1100
19580	1101
21685	1102
6174	1103
22062	1104
11054	1105
9198	1106
5748	1107
4859	1108
12342	1109
3586	1110
23584	1111
14969	1112
19395	1113
16511	1114
7385	1115
3749	1116
11408	1117
24924	1118
22590	1119
20478	1120
6179	1121
10910	1122
26793	1123
24955	1124
22138	1125
13155	1126
20741	1127
20609	1128
28694	1129
3561	1130
13079	1131
28018	1132
1668	1133
22313	1134
24902	1135
3926	1136
1331	1137
18276	1138
8507	1139
27007	1140
2275	1141
15423	1142
26188	1143
9122	1144
26752	1145
18481	1146
2612	1147
2391	1148
17632	1149
5093	1150
7199	1151
18235	1152
4837	1153
16851	1154
7663	1155
12535	1156
7891	1157
957	1158
315	1159
18259	1160
7869	1161
13888	1162
17056	1163
17639	1164
7093	1165
15951	1166
20070	1167
20607	1168
342	1169
18234	1170
342	1171
3910	1172
29017	1173
7226	1174
24547	1175
4261	1176
4481	1177
8264	1178
10505	1179
2540	1180
14581	1181
14886	1182
1499	1183
29490	1184
6619	1185
22424	1186
24624	1187
12862	1188
8971	1189
18361	1190
27891	1191
8222	1192
19130	1193
3777	1194
14481	1195
2944	1196
1485	1197
26653	1198
15549	1199
6882	1200
7141	1201
11780	1202
20954	1203
20471	1204
27994	1205
1278	1206
15680	1207
13817	1208
22800	1209
23642	1210
16903	1211
16988	1212
6320	1213
24295	1214
22066	1215
10047	1216
6951	1217
17771	1218
23453	1219
6948	1220
28366	1221
12007	1222
11771	1223
3302	1224
19940	1225
1462	1226
4012	1227
27278	1228
12426	1229
28660	1230
13809	1231
4131	1232
17273	1233
23138	1234
13422	1235
1849	1236
13303	1237
12003	1238
14065	1239
27756	1240
6527	1241
2128	1242
11657	1243
9764	1244
10741	1245
20953	1246
1564	1247
1243	1248
14495	1249
11087	1250
7516	1251
14023	1252
10710	1253
13967	1254
7986	1255
13333	1256
22366	1257
17058	1258
3824	1259
24448	1260
12560	1261
14312	1262
25113	1263
27235	1264
26307	1265
17901	1266
14833	1267
8575	1268
24638	1269
19718	1270
21375	1271
15112	1272
151	1273
22539	1274
9988	1275
17896	1276
5100	1277
18964	1278
26271	1279
5	1280
8	1281
21803	1282
20485	1283
18875	1284
12001	1285
3505	1286
10650	1287
242	1288
25274	1289
6310	1290
16517	1291
11252	1292
24185	1293
4578	1294
10691	1295
12109	1296
18806	1297
1967	1298
23503	1299
3901	1300
15712	1301
9990	1302
28245	1303
17993	1304
5855	1305
3553	1306
26881	1307
14730	1308
4800	1309
11411	1310
12006	1311
905	1312
26798	1313
13291	1314
21516	1315
27584	1316
5047	1317
7133	1318
23329	1319
18482	1320
12739	1321
24927	1322
28907	1323
19881	1324
17528	1325
18224	1326
24874	1327
1912	1328
17731	1329
26377	1330
5077	1331
21482	1332
14024	1333
24056	1334
5360	1335
21130	1336
20876	1337
9158	1338
20230	1339
26890	1340
28557	1341
6690	1342
11270	1343
1381	1344
9240	1345
1324	1346
9115	1347
7430	1348
10793	1349
19577	1350
3677	1351
28602	1352
16473	1353
18759	1354
25594	1355
7797	1356
17882	1357
25726	1358
18518	1359
2754	1360
10035	1361
12405	1362
19678	1363
25824	1364
11022	1365
23024	1366
22609	1367
27904	1368
28817	1369
2437	1370
4230	1371
9027	1372
5749	1373
8177	1374
26024	1375
4889	1376
19320	1377
4379	1378
17568	1379
20921	1380
4110	1381
27715	1382
17548	1383
12124	1384
6842	1385
11798	1386
19296	1387
1561	1388
28184	1389
15601	1390
13803	1391
28818	1392
25840	1393
14460	1394
10442	1395
11554	1396
27016	1397
622	1398
11332	1399
22842	1400
8417	1401
11692	1402
22113	1403
2992	1404
17946	1405
21547	1406
6929	1407
28529	1408
17664	1409
12800	1410
21905	1411
285	1412
6142	1413
15507	1414
29079	1415
25927	1416
18369	1417
1245	1418
326	1419
4766	1420
24300	1421
26517	1422
24256	1423
15196	1424
8716	1425
28767	1426
27205	1427
13205	1428
8181	1429
26190	1430
27154	1431
7637	1432
18264	1433
6879	1434
10174	1435
4801	1436
28820	1437
18595	1438
15006	1439
86	1440
361	1441
23933	1442
8820	1443
17906	1444
18275	1445
17640	1446
16046	1447
24125	1448
5650	1449
22613	1450
25834	1451
17820	1452
4381	1453
26910	1454
755	1455
4895	1456
10573	1457
21784	1458
16037	1459
28995	1460
19444	1461
2980	1462
19674	1463
11409	1464
7728	1465
15520	1466
25903	1467
2429	1468
18478	1469
21033	1470
738	1471
23045	1472
20111	1473
18550	1474
28805	1475
13658	1476
232	1477
23392	1478
27981	1479
2926	1480
26978	1481
28653	1482
12666	1483
27461	1484
13449	1485
21168	1486
15218	1487
1578	1488
19399	1489
13936	1490
18620	1491
28851	1492
20828	1493
7307	1494
7150	1495
28957	1496
1872	1497
24127	1498
8519	1499
17893	1500
25688	1501
21788	1502
2573	1503
2482	1504
13772	1505
5101	1506
26711	1507
213	1508
10996	1509
21755	1510
10643	1511
21237	1512
27779	1513
18668	1514
7480	1515
27201	1516
1300	1517
16406	1518
26480	1519
16778	1520
789	1521
7234	1522
28709	1523
10928	1524
26563	1525
18485	1526
19436	1527
17003	1528
11545	1529
27529	1530
3098	1531
18288	1532
13210	1533
18202	1534
1319	1535
27012	1536
23208	1537
26426	1538
29412	1539
28806	1540
11420	1541
2615	1542
12483	1543
2593	1544
28072	1545
15207	1546
22929	1547
8877	1548
20747	1549
24541	1550
16455	1551
7206	1552
7687	1553
6555	1554
22657	1555
24557	1556
14712	1557
15220	1558
10568	1559
2622	1560
24076	1561
27881	1562
22723	1563
13523	1564
6572	1565
11818	1566
24905	1567
23532	1568
10365	1569
29001	1570
20398	1571
10164	1572
5835	1573
16658	1574
20780	1575
18366	1576
28938	1577
2723	1578
28662	1579
18937	1580
29426	1581
12310	1582
12059	1583
8431	1584
13283	1585
18633	1586
756	1587
27536	1588
28381	1589
25994	1590
23802	1591
21230	1592
13981	1593
13251	1594
3861	1595
25342	1596
29093	1597
6037	1598
10400	1599
11385	1600
17330	1601
15836	1602
10841	1603
11382	1604
15515	1605
20135	1606
22732	1607
24455	1608
10416	1609
4505	1610
5368	1611
18247	1612
10561	1613
25830	1614
20971	1615
14225	1616
2895	1617
21014	1618
23076	1619
26314	1620
19910	1621
1542	1622
18093	1623
6468	1624
12075	1625
27518	1626
14999	1627
9035	1628
27710	1629
5332	1630
13701	1631
22742	1632
19132	1633
28519	1634
23037	1635
5896	1636
356	1637
71	1638
17397	1639
15219	1640
5008	1641
24932	1642
6853	1643
16725	1644
4743	1645
18708	1646
7244	1647
22862	1648
25523	1649
29530	1650
9644	1651
22181	1652
2520	1653
11970	1654
16050	1655
12028	1656
11888	1657
4848	1658
773	1659
5301	1660
27430	1661
15780	1662
17998	1663
2931	1664
9573	1665
7573	1666
10647	1667
21076	1668
28819	1669
3601	1670
19551	1671
1661	1672
2399	1673
9934	1674
28321	1675
27738	1676
17486	1677
9353	1678
21754	1679
3719	1680
3936	1681
6770	1682
27153	1683
17219	1684
18541	1685
660	1686
3411	1687
28896	1688
18357	1689
3279	1690
19097	1691
24271	1692
25534	1693
15015	1694
12539	1695
16523	1696
23280	1697
12816	1698
24489	1699
20984	1700
22870	1701
23551	1702
21985	1703
22164	1704
109	1705
4052	1706
6100	1707
21779	1708
24578	1709
3252	1710
4700	1711
16007	1712
21825	1713
27861	1714
24281	1715
21711	1716
14929	1717
20737	1718
24762	1719
9790	1720
15121	1721
16220	1722
24739	1723
19597	1724
18374	1725
24260	1726
23276	1727
14666	1728
17115	1729
14963	1730
4593	1731
23298	1732
18112	1733
15118	1734
24949	1735
7828	1736
8111	1737
4326	1738
5581	1739
12751	1740
19684	1741
1049	1742
17258	1743
15039	1744
619	1745
6237	1746
12599	1747
17637	1748
1506	1749
13541	1750
10837	1751
2539	1752
13066	1753
12832	1754
16501	1755
5649	1756
9063	1757
29183	1758
984	1759
4331	1760
13484	1761
21359	1762
8740	1763
28315	1764
4522	1765
410	1766
27090	1767
26697	1768
7256	1769
13244	1770
16405	1771
24419	1772
26675	1773
28188	1774
2212	1775
25521	1776
10523	1777
11014	1778
28379	1779
15506	1780
21036	1781
16763	1782
7502	1783
13660	1784
8231	1785
20553	1786
24122	1787
8563	1788
20562	1789
639	1790
29074	1791
28666	1792
14089	1793
11806	1794
29216	1795
8534	1796
11767	1797
5918	1798
16221	1799
9959	1800
25764	1801
10896	1802
26666	1803
15142	1804
13843	1805
892	1806
4148	1807
336	1808
16097	1809
27200	1810
114	1811
16095	1812
5526	1813
28686	1814
9341	1815
26570	1816
17779	1817
9490	1818
18062	1819
3886	1820
14361	1821
18387	1822
10268	1823
6337	1824
20819	1825
8311	1826
2746	1827
20150	1828
4793	1829
1453	1830
19088	1831
21798	1832
5145	1833
27252	1834
9008	1835
5012	1836
29493	1837
6624	1838
22981	1839
16810	1840
28089	1841
5457	1842
14595	1843
25652	1844
4293	1845
28628	1846
25684	1847
15157	1848
10792	1849
1440	1850
12145	1851
11669	1852
14484	1853
26062	1854
28775	1855
18805	1856
8537	1857
23512	1858
7263	1859
282	1860
1665	1861
3420	1862
14463	1863
9199	1864
10992	1865
6851	1866
7693	1867
12223	1868
17676	1869
7686	1870
4935	1871
4613	1872
10397	1873
9568	1874
6796	1875
12008	1876
25707	1877
29380	1878
4474	1879
573	1880
24684	1881
19661	1882
18628	1883
14610	1884
25702	1885
12998	1886
22986	1887
15815	1888
12034	1889
12725	1890
20818	1891
4075	1892
28498	1893
24304	1894
6941	1895
29551	1896
5862	1897
13865	1898
9748	1899
17298	1900
20238	1901
19987	1902
6658	1903
23465	1904
18994	1905
365	1906
26423	1907
25038	1908
13897	1909
17270	1910
26567	1911
18945	1912
15746	1913
2474	1914
2190	1915
8690	1916
16010	1917
24959	1918
22615	1919
1104	1920
15231	1921
26503	1922
16962	1923
22910	1924
1715	1925
22205	1926
22392	1927
20086	1928
3306	1929
9107	1930
17321	1931
23930	1932
3380	1933
19326	1934
11086	1935
21579	1936
28182	1937
28718	1938
10663	1939
7526	1940
3599	1941
506	1942
6903	1943
10149	1944
18658	1945
8126	1946
15280	1947
8718	1948
266	1949
26820	1950
1089	1951
13661	1952
6656	1953
10181	1954
462	1955
21973	1956
14283	1957
14373	1958
21863	1959
1764	1960
27831	1961
8601	1962
10094	1963
17386	1964
16340	1965
26775	1966
8773	1967
17824	1968
12260	1969
553	1970
25301	1971
12926	1972
27132	1973
4199	1974
6045	1975
14323	1976
7202	1977
14052	1978
23877	1979
197	1980
26525	1981
26366	1982
3356	1983
14548	1984
14504	1985
13500	1986
23400	1987
20126	1988
29423	1989
3587	1990
28669	1991
23404	1992
16043	1993
5463	1994
4	1995
19493	1996
7	1997
5838	1998
15309	1999
3020	2000
5846	2001
20677	2002
5933	2003
6968	2004
29027	2005
18861	2006
2031	2007
9759	2008
24564	2009
15629	2010
26291	2011
125	2012
14696	2013
4601	2014
23853	2015
19356	2016
13360	2017
10641	2018
25120	2019
15928	2020
16745	2021
28566	2022
8736	2023
24293	2024
22258	2025
9624	2026
4977	2027
24558	2028
10827	2029
13249	2030
21144	2031
19344	2032
26754	2033
13790	2034
25891	2035
20712	2036
3896	2037
25885	2038
5787	2039
15042	2040
4599	2041
14110	2042
14242	2043
14524	2044
23740	2045
154	2046
29006	2047
28974	2048
10801	2049
17978	2050
23733	2051
13	2052
12413	2053
24043	2054
3618	2055
28833	2056
14675	2057
10387	2058
8226	2059
16190	2060
21620	2061
2379	2062
8131	2063
13732	2064
3319	2065
10769	2066
28271	2067
8070	2068
22433	2069
28201	2070
6826	2071
13227	2072
27496	2073
22023	2074
3152	2075
29215	2076
1171	2077
14911	2078
18551	2079
12770	2080
12631	2081
6727	2082
9185	2083
14912	2084
7177	2085
23522	2086
23027	2087
6278	2088
14992	2089
2036	2090
22562	2091
14720	2092
23319	2093
20454	2094
14821	2095
2169	2096
6731	2097
1649	2098
14531	2099
19970	2100
4873	2101
17823	2102
27511	2103
29341	2104
23181	2105
25612	2106
22484	2107
190	2108
894	2109
29516	2110
16121	2111
7442	2112
16983	2113
27305	2114
23660	2115
19052	2116
5781	2117
11924	2118
23407	2119
22063	2120
29021	2121
23617	2122
19828	2123
7718	2124
16063	2125
25729	2126
21150	2127
7470	2128
16872	2129
7424	2130
13587	2131
29025	2132
20172	2133
1200	2134
46	2135
16195	2136
25842	2137
9189	2138
8334	2139
2140	2140
20544	2141
6046	2142
4577	2143
3340	2144
14855	2145
23986	2146
22517	2147
6890	2148
1005	2149
1170	2150
25094	2151
12934	2152
4397	2153
27997	2154
13855	2155
13357	2156
27349	2157
27772	2158
10977	2159
26545	2160
1213	2161
18777	2162
11528	2163
3050	2164
14762	2165
27811	2166
25041	2167
13448	2168
7249	2169
3158	2170
27063	2171
28785	2172
25790	2173
17253	2174
1698	2175
24316	2176
5021	2177
6844	2178
4121	2179
14309	2180
15406	2181
7641	2182
20392	2183
5293	2184
6682	2185
106	2186
21222	2187
7508	2188
15420	2189
19104	2190
9077	2191
17884	2192
17753	2193
23732	2194
22605	2195
8592	2196
23559	2197
1434	2198
28227	2199
19587	2200
27916	2201
10371	2202
23652	2203
18360	2204
19633	2205
11079	2206
27009	2207
4169	2208
12755	2209
5379	2210
10316	2211
10103	2212
2734	2213
15952	2214
29012	2215
22357	2216
25181	2217
21361	2218
12373	2219
22456	2220
16382	2221
12356	2222
11551	2223
24330	2224
16225	2225
9504	2226
19753	2227
10128	2228
17696	2229
27465	2230
28404	2231
25992	2232
10402	2233
15065	2234
26590	2235
26497	2236
29059	2237
13837	2238
4723	2239
25053	2240
5085	2241
3892	2242
5647	2243
29455	2244
1704	2245
29468	2246
881	2247
29554	2248
27370	2249
28880	2250
10925	2251
22176	2252
8267	2253
859	2254
7328	2255
6414	2256
15719	2257
27387	2258
5148	2259
25047	2260
10193	2261
7022	2262
24967	2263
23880	2264
7445	2265
5256	2266
16309	2267
17881	2268
18989	2269
2865	2270
13121	2271
8223	2272
19535	2273
8588	2274
2222	2275
28151	2276
4846	2277
306	2278
8978	2279
20393	2280
23766	2281
10158	2282
12932	2283
18409	2284
12632	2285
9519	2286
22773	2287
1867	2288
7337	2289
5799	2290
12848	2291
21992	2292
28463	2293
24741	2294
417	2295
26489	2296
1870	2297
28040	2298
19736	2299
28735	2300
15447	2301
26506	2302
14652	2303
12054	2304
22177	2305
22622	2306
7996	2307
21236	2308
21117	2309
3318	2310
20660	2311
7865	2312
24055	2313
20361	2314
12403	2315
23023	2316
11839	2317
4628	2318
17677	2319
10053	2320
28850	2321
12369	2322
21567	2323
10221	2324
26344	2325
8870	2326
28929	2327
6256	2328
14727	2329
10475	2330
29146	2331
13029	2332
2858	2333
29355	2334
16833	2335
21277	2336
9	2337
4527	2338
19036	2339
10616	2340
11402	2341
11693	2342
8040	2343
26556	2344
10038	2345
25589	2346
22044	2347
4287	2348
16458	2349
2038	2350
23	2351
1954	2352
2253	2353
20742	2354
14300	2355
28329	2356
10921	2357
13669	2358
16101	2359
7563	2360
210	2361
25682	2362
56	2363
24221	2364
2118	2365
15655	2366
17203	2367
10440	2368
1123	2369
7893	2370
7461	2371
12750	2372
25968	2373
21145	2374
5193	2375
10842	2376
24725	2377
9618	2378
26901	2379
17861	2380
19167	2381
17969	2382
12595	2383
11642	2384
24176	2385
7672	2386
28185	2387
8769	2388
1502	2389
12942	2390
12741	2391
11298	2392
29519	2393
23079	2394
24457	2395
4661	2396
18726	2397
130	2398
28582	2399
2969	2400
24550	2401
10139	2402
14943	2403
29518	2404
11805	2405
22634	2406
21494	2407
20324	2408
16783	2409
28297	2410
8393	2411
4852	2412
18465	2413
11592	2414
24614	2415
4994	2416
22669	2417
28592	2418
2434	2419
7565	2420
16868	2421
14204	2422
2272	2423
26258	2424
4020	2425
12893	2426
20910	2427
26311	2428
28754	2429
3402	2430
18557	2431
19053	2432
3672	2433
14812	2434
348	2435
408	2436
6334	2437
22333	2438
1241	2439
21848	2440
22956	2441
9908	2442
5614	2443
11576	2444
24350	2445
5806	2446
8947	2447
17858	2448
9691	2449
24017	2450
6856	2451
24464	2452
11121	2453
15338	2454
22420	2455
25211	2456
24132	2457
394	2458
11360	2459
2185	2460
4662	2461
412	2462
26586	2463
24207	2464
680	2465
14606	2466
26427	2467
7846	2468
2206	2469
25689	2470
18274	2471
27389	2472
18758	2473
24771	2474
17997	2475
8803	2476
16837	2477
24813	2478
6057	2479
2659	2480
14006	2481
11595	2482
29467	2483
19812	2484
23137	2485
25015	2486
2383	2487
18428	2488
2786	2489
22447	2490
9536	2491
2973	2492
16103	2493
13336	2494
9088	2495
16122	2496
21342	2497
14669	2498
6585	2499
12123	2500
25721	2501
2143	2502
28787	2503
25359	2504
8468	2505
10414	2506
21087	2507
5354	2508
1018	2509
19214	2510
3982	2511
3932	2512
1400	2513
26841	2514
29014	2515
18680	2516
21401	2517
9391	2518
27391	2519
12117	2520
